Block,StateFIPS,State,Carrier,$775 Locations,$550 Locations,Challenge?
361070207021067,36,NY,Frontier,0,3.53547737,N
361070207021070,36,NY,Frontier,0,3.53547737,N
361070207021073,36,NY,Frontier,0,3.53547737,N
361070207021093,36,NY,Frontier,0,3.53547737,N
361070207021094,36,NY,Frontier,0,3.53547737,N
361070207021095,36,NY,Frontier,0,3.53547737,N
361070207021101,36,NY,Frontier,0,3.53547737,N
361070207021102,36,NY,Frontier,0,3.53547737,N
361070207021107,36,NY,Frontier,0,3.53547737,N
361070207021108,36,NY,Frontier,0,3.53547737,N
361070207021112,36,NY,Frontier,0,3.53547737,N
361070207021113,36,NY,Frontier,0,3.53547737,N
361070207021114,36,NY,Frontier,0,3.53547737,N
361070207021126,36,NY,Frontier,0,3.53547737,N
361070207021127,36,NY,Frontier,0,3.53547737,N
361070207021145,36,NY,Frontier,0,3.53547737,N
361070207021146,36,NY,Frontier,0,3.53547737,N
361070207021148,36,NY,Frontier,0,3.53547737,N
361130735001074,36,NY,Frontier,0,3.53547737,N
361130735001076,36,NY,Frontier,0,3.53547737,N
361130735001082,36,NY,Frontier,0,3.53547737,N
361130735002016,36,NY,Frontier,0,3.53547737,N
361130735002017,36,NY,Frontier,0,3.53547737,N
361130735002024,36,NY,Frontier,0,3.53547737,N
361130735002025,36,NY,Frontier,0,3.53547737,N
361130735002026,36,NY,Frontier,0,3.53547737,N
361130735002027,36,NY,Frontier,0,3.53547737,N
361130735002028,36,NY,Frontier,0,3.53547737,N
361130735002031,36,NY,Frontier,0,3.53547737,N
361130735002040,36,NY,Frontier,0,3.53547737,N
361130735002051,36,NY,Frontier,0,3.53547737,N
361130735002052,36,NY,Frontier,0,3.53547737,N
361130735002053,36,NY,Frontier,0,3.53547737,N
361130735002071,36,NY,Frontier,0,3.53547737,N
361130735002072,36,NY,Frontier,0,3.53547737,N
361130740002023,36,NY,Frontier,0,3.53547737,N
361130740002040,36,NY,Frontier,0,3.53547737,N
361130740002043,36,NY,Frontier,0,3.53547737,N
361130740002045,36,NY,Frontier,0,3.53547737,N
361130740002046,36,NY,Frontier,0,3.53547737,N
361130740002048,36,NY,Frontier,0,3.53547737,N
361130740002050,36,NY,Frontier,0,3.53547737,N
361130740002052,36,NY,Frontier,0,3.53547737,N
361130740002054,36,NY,Frontier,0,3.53547737,N
361130740002058,36,NY,Frontier,0,3.53547737,N
361130740002059,36,NY,Frontier,0,3.53547737,N
361130740002068,36,NY,Frontier,0,3.53547737,N
361130740002070,36,NY,Frontier,0,3.53547737,N
361130740002071,36,NY,Frontier,0,3.53547737,N
361130740002072,36,NY,Frontier,0,3.53547737,N
361130740002073,36,NY,Frontier,0,3.53547737,N
361130740002084,36,NY,Frontier,0,3.53547737,N
361130740002085,36,NY,Frontier,0,3.53547737,N
361130740002086,36,NY,Frontier,0,3.53547737,N
361130740002087,36,NY,Frontier,0,3.53547737,N
361130740002089,36,NY,Frontier,0,3.53547737,N
361130750001023,36,NY,Frontier,0,3.53547737,N
361130750001024,36,NY,Frontier,0,3.53547737,N
361130750001027,36,NY,Frontier,0,3.53547737,N
361130750001028,36,NY,Frontier,0,3.53547737,N
361130750001030,36,NY,Frontier,0,3.53547737,N
361130750001035,36,NY,Frontier,0,3.53547737,N
361130750001036,36,NY,Frontier,0,3.53547737,N
361130750001037,36,NY,Frontier,0,3.53547737,N
361130750001038,36,NY,Frontier,0,3.53547737,N
361130750001039,36,NY,Frontier,0,3.53547737,N
361130750001040,36,NY,Frontier,0,3.53547737,N
361130750001041,36,NY,Frontier,0,3.53547737,N
361130750001042,36,NY,Frontier,0,3.53547737,N
361130750001048,36,NY,Frontier,0,3.53547737,N
361130750001049,36,NY,Frontier,0,3.53547737,N
361219701001069,36,NY,Frontier,0,3.53547737,N
361219708001000,36,NY,Frontier,0,3.53547737,N
361219711001062,36,NY,Frontier,0,3.53547737,N
361219711001070,36,NY,Frontier,0,3.53547737,N
361219711001102,36,NY,Frontier,0,3.53547737,N
361231501001094,36,NY,Frontier,0,3.53547737,N
361231501001100,36,NY,Frontier,0,3.53547737,N
361231501001138,36,NY,Frontier,0,3.53547737,N
361231501001148,36,NY,Frontier,0,3.53547737,N
361231501001149,36,NY,Frontier,0,3.53547737,N
361231501001167,36,NY,Frontier,0,3.53547737,N
361231501004116,36,NY,Frontier,0,3.53547737,N
361231503003040,36,NY,Frontier,0,3.53547737,N
361231503003041,36,NY,Frontier,0,3.53547737,N
361231503003048,36,NY,Frontier,0,3.53547737,N
361231503003049,36,NY,Frontier,0,3.53547737,N
361231503003050,36,NY,Frontier,0,3.53547737,N
361231503003051,36,NY,Frontier,0,3.53547737,N
361231503003052,36,NY,Frontier,0,3.53547737,N
361231503003054,36,NY,Frontier,0,3.53547737,N
361231503003061,36,NY,Frontier,0,3.53547737,N
361231503003062,36,NY,Frontier,0,3.53547737,N
361231503003064,36,NY,Frontier,0,3.53547737,N
361231503003069,36,NY,Frontier,0,3.53547737,N
361231503003070,36,NY,Frontier,0,3.53547737,N
361231503003074,36,NY,Frontier,0,3.53547737,N
361231503003075,36,NY,Frontier,0,3.53547737,N
361231503003077,36,NY,Frontier,0,3.53547737,N
361231503003078,36,NY,Frontier,0,3.53547737,N
361231503003104,36,NY,Frontier,0,3.53547737,N
361231503004040,36,NY,Frontier,0,3.53547737,N
361231503004041,36,NY,Frontier,0,3.53547737,N
361231503004042,36,NY,Frontier,0,3.53547737,N
361231503004049,36,NY,Frontier,0,3.53547737,N
361231503004050,36,NY,Frontier,0,3.53547737,N
361231503004051,36,NY,Frontier,0,3.53547737,N
361231503004052,36,NY,Frontier,0,3.53547737,N
361231503004053,36,NY,Frontier,0,3.53547737,N
361231503004054,36,NY,Frontier,0,3.53547737,N
361231503004055,36,NY,Frontier,0,3.53547737,N
361231503004056,36,NY,Frontier,0,3.53547737,N
361231503004073,36,NY,Frontier,0,3.53547737,N
361231503004074,36,NY,Frontier,0,3.53547737,N
361231505001012,36,NY,Frontier,0,3.53547737,N
361231505001015,36,NY,Frontier,0,3.53547737,N
361231505001016,36,NY,Frontier,0,3.53547737,N
361231505001017,36,NY,Frontier,0,3.53547737,N
361231505001018,36,NY,Frontier,0,3.53547737,N
361231505001019,36,NY,Frontier,0,3.53547737,N
361231505001029,36,NY,Frontier,0,3.53547737,N
361231505001030,36,NY,Frontier,0,3.53547737,N
361231505001031,36,NY,Frontier,0,3.53547737,N
361231505001032,36,NY,Frontier,0,3.53547737,N
361231505001033,36,NY,Frontier,0,3.53547737,N
361231505001034,36,NY,Frontier,0,3.53547737,N
361231505001035,36,NY,Frontier,0,3.53547737,N
361231505001037,36,NY,Frontier,0,3.53547737,N
361231505001045,36,NY,Frontier,0,3.53547737,N
361231505001047,36,NY,Frontier,0,3.53547737,N
361231505001048,36,NY,Frontier,0,3.53547737,N
361231505001055,36,NY,Frontier,0,3.53547737,N
361231505001064,36,NY,Frontier,0,3.53547737,N
361231505001065,36,NY,Frontier,0,3.53547737,N
361231505001066,36,NY,Frontier,0,3.53547737,N
361231505001070,36,NY,Frontier,0,3.53547737,N
361231505001071,36,NY,Frontier,0,3.53547737,N
361231505001072,36,NY,Frontier,0,3.53547737,N
361231505002072,36,NY,Frontier,0,3.53547737,N
361231505002076,36,NY,Frontier,0,3.53547737,N
361231505002077,36,NY,Frontier,0,3.53547737,N
361231505002091,36,NY,Frontier,0,3.53547737,N
361231505002093,36,NY,Frontier,0,3.53547737,N
390017703001003,39,OH,Frontier,0,3.53547737,N
390017703001008,39,OH,Frontier,0,3.53547737,N
390017703001009,39,OH,Frontier,0,3.53547737,N
390017703001010,39,OH,Frontier,0,3.53547737,N
390017703002091,39,OH,Frontier,0,3.53547737,N
390017703002105,39,OH,Frontier,0,3.53547737,N
390017703002145,39,OH,Frontier,0,3.53547737,N
390017705001000,39,OH,Frontier,0,3.53547737,N
390017705001007,39,OH,Frontier,0,3.53547737,N
390017705001011,39,OH,Frontier,0,3.53547737,N
390017705001014,39,OH,Frontier,0,3.53547737,N
390017705001016,39,OH,Frontier,0,3.53547737,N
390017705001018,39,OH,Frontier,0,3.53547737,N
390017705001025,39,OH,Frontier,0,3.53547737,N
390017705001026,39,OH,Frontier,0,3.53547737,N
390017705001050,39,OH,Frontier,0,3.53547737,N
390017705001058,39,OH,Frontier,0,3.53547737,N
390017705001059,39,OH,Frontier,0,3.53547737,N
390017705001082,39,OH,Frontier,0,3.53547737,N
390017705001103,39,OH,Frontier,0,3.53547737,N
390739649003027,39,OH,Frontier,0,3.53547737,N
390739649003030,39,OH,Frontier,0,3.53547737,N
390739649003031,39,OH,Frontier,0,3.53547737,N
390739649003037,39,OH,Frontier,0,3.53547737,N
390739651001039,39,OH,Frontier,0,3.53547737,N
390739651001042,39,OH,Frontier,0,3.53547737,N
390739651001052,39,OH,Frontier,0,3.53547737,N
390739651001055,39,OH,Frontier,0,3.53547737,N
390739651001057,39,OH,Frontier,0,3.53547737,N
390739651002115,39,OH,Frontier,0,3.53547737,N
391034100001037,39,OH,Frontier,0,3.53547737,N
391034100003002,39,OH,Frontier,0,3.53547737,N
391219685002074,39,OH,Frontier,0,3.53547737,N
391319522001035,39,OH,Frontier,0,3.53547737,N
391319522001052,39,OH,Frontier,0,3.53547737,N
391450027003098,39,OH,Frontier,0,3.53547737,N
391570201001050,39,OH,Frontier,0,3.53547737,N
391570201001104,39,OH,Frontier,0,3.53547737,N
391570201001105,39,OH,Frontier,0,3.53547737,N
391570201001106,39,OH,Frontier,0,3.53547737,N
391570204004095,39,OH,Frontier,0,3.53547737,N
391570214002109,39,OH,Frontier,0,3.53547737,N
391570214002111,39,OH,Frontier,0,3.53547737,N
391570214002112,39,OH,Frontier,0,3.53547737,N
391570214002123,39,OH,Frontier,0,3.53547737,N
391570214002124,39,OH,Frontier,0,3.53547737,N
391570214002125,39,OH,Frontier,0,3.53547737,N
391570214002127,39,OH,Frontier,0,3.53547737,N
391570214002128,39,OH,Frontier,0,3.53547737,N
391570214002129,39,OH,Frontier,0,3.53547737,N
391570214002181,39,OH,Frontier,0,3.53547737,N
391570214002182,39,OH,Frontier,0,3.53547737,N
391570215003070,39,OH,Frontier,0,3.53547737,N
391570217001000,39,OH,Frontier,0,3.53547737,N
391570217001001,39,OH,Frontier,0,3.53547737,N
391570217001002,39,OH,Frontier,0,3.53547737,N
391570217001003,39,OH,Frontier,0,3.53547737,N
391570217001005,39,OH,Frontier,0,3.53547737,N
391570217001006,39,OH,Frontier,0,3.53547737,N
391570217001012,39,OH,Frontier,0,3.53547737,N
391570217001021,39,OH,Frontier,0,3.53547737,N
391570218001029,39,OH,Frontier,0,3.53547737,N
391639530002011,39,OH,Frontier,0,3.53547737,N
391639530002013,39,OH,Frontier,0,3.53547737,N
391670213003022,39,OH,Frontier,0,3.53547737,N
391670216002012,39,OH,Frontier,0,3.53547737,N
391670216002014,39,OH,Frontier,0,3.53547737,N
391670216002030,39,OH,Frontier,0,3.53547737,N
391670216002056,39,OH,Frontier,0,3.53547737,N
391670216002060,39,OH,Frontier,0,3.53547737,N
470359701021150,47,TN,Frontier,0,3.53547737,N
470359701021152,47,TN,Frontier,0,3.53547737,N
470359701021154,47,TN,Frontier,0,3.53547737,N
470359701021156,47,TN,Frontier,0,3.53547737,N
470359701021159,47,TN,Frontier,0,3.53547737,N
470359701021171,47,TN,Frontier,0,3.53547737,N
470359701021172,47,TN,Frontier,0,3.53547737,N
470359701021204,47,TN,Frontier,0,3.53547737,N
470359701021205,47,TN,Frontier,0,3.53547737,N
470359701021206,47,TN,Frontier,0,3.53547737,N
470359701021207,47,TN,Frontier,0,3.53547737,N
470359701021210,47,TN,Frontier,0,3.53547737,N
470359701021211,47,TN,Frontier,0,3.53547737,N
470359701021212,47,TN,Frontier,0,3.53547737,N
470359701021240,47,TN,Frontier,0,3.53547737,N
470359702001003,47,TN,Frontier,0,3.53547737,N
470359702001010,47,TN,Frontier,0,3.53547737,N
470359702001014,47,TN,Frontier,0,3.53547737,N
470359702001015,47,TN,Frontier,0,3.53547737,N
470359702001016,47,TN,Frontier,0,3.53547737,N
470359702001017,47,TN,Frontier,0,3.53547737,N
470359702001018,47,TN,Frontier,0,3.53547737,N
470359702001019,47,TN,Frontier,0,3.53547737,N
470359702001021,47,TN,Frontier,0,3.53547737,N
470359702001022,47,TN,Frontier,0,3.53547737,N
470359702001024,47,TN,Frontier,0,3.53547737,N
470359702001025,47,TN,Frontier,0,3.53547737,N
470359702001028,47,TN,Frontier,0,3.53547737,N
470359702001029,47,TN,Frontier,0,3.53547737,N
470359702001030,47,TN,Frontier,0,3.53547737,N
470359702001105,47,TN,Frontier,0,3.53547737,N
